WellName,FlowDate,FlowRateAcFtPM,FlowRateCFS,FlowRateGPM
SW3367,8/1/2023,71.48,,
SW3367,9/1/2023,63.04,,
SW3003,10/1/2022,3.66,,
SW3003,11/1/2022,0,,
SW3003,12/1/2022,0.24,,
SW3003,1/1/2023,2.19,,
SW3003,2/1/2023,0,,
SW3003,3/1/2023,4.83,,
SW3003,4/1/2023,4.84,,
SW3003,5/1/2023,9.97,,
SW3003,6/1/2023,3.3,,
SW3003,7/1/2023,13.64,,
SW3003,8/1/2023,5.94,,
SW3003,9/1/2023,1.52,,
SW3011,10/1/2022,10.72,,
SW3011,11/1/2022,10.7,,
SW3011,12/1/2022,13,,
SW3011,1/1/2023,10.8,,
SW3011,2/1/2023,0.89,,
SW3011,3/1/2023,0,,
SW3011,4/1/2023,16.23,,
SW3011,5/1/2023,27.16,,
SW3011,6/1/2023,34.51,,
SW3011,7/1/2023,36.33,,
SW3011,8/1/2023,18.08,,
SW3011,9/1/2023,8.49,,
SW3019,10/1/2022,38.92,,
SW3019,11/1/2022,42.19,,
SW3019,12/1/2022,27.95,,
SW3019,1/1/2023,100.82,,
SW3019,2/1/2023,25.77,,
SW3019,3/1/2023,207.07,,
SW3019,4/1/2023,316.39,,
SW3019,5/1/2023,356.7,,
SW3019,6/1/2023,504.12,,
SW3019,7/1/2023,446.92,,
SW3019,8/1/2023,456.09,,
SW3019,9/1/2023,364.34,,
SW3046,10/1/2022,0,,
SW3046,11/1/2022,77.38,,
SW3046,12/1/2022,143.86,,
SW3046,1/1/2023,137.15,,
SW3046,2/1/2023,224.58,,
SW3046,3/1/2023,195.39,,
SW3046,4/1/2023,165.68,,
SW3046,5/1/2023,381.26,,
SW3046,6/1/2023,270.31,,
SW3046,7/1/2023,219.22,,
SW3046,8/1/2023,213.11,,
SW3046,9/1/2023,239.52,,
SW3050,10/1/2022,27.72,,
SW3050,11/1/2022,21.94,,
SW3050,12/1/2022,16.69,,
SW3050,1/1/2023,15.81,,
SW3050,2/1/2023,15.42,,
SW3050,3/1/2023,18.27,,
SW3050,4/1/2023,24.37,,
SW3050,5/1/2023,25.48,,
SW3050,6/1/2023,31.65,,
SW3050,7/1/2023,37.22,,
SW3050,8/1/2023,33.49,,
SW3050,9/1/2023,30.42,,
SW3195,10/1/2022,28.62,,
SW3195,11/1/2022,33.85,,
SW3195,12/1/2022,88.05,,
SW3195,1/1/2023,140.69,,
SW3195,2/1/2023,113.79,,
SW3195,3/1/2023,195.91,,
SW3195,4/1/2023,198.07,,
SW3195,5/1/2023,178.06,,
SW3195,6/1/2023,204.42,,
SW3195,7/1/2023,157.78,,
SW3195,8/1/2023,53.19,,
SW3195,9/1/2023,69.88,,
SW3242,10/1/2022,0,,
SW3242,11/1/2022,0,,
SW3242,12/1/2022,0,,
SW3242,1/1/2023,18.93,,
SW3242,2/1/2023,25.94,,
SW3242,3/1/2023,58.96,,
SW3242,4/1/2023,85.73,,
SW3242,5/1/2023,101.54,,
SW3242,6/1/2023,68.38,,
SW3242,7/1/2023,126.51,,
SW3242,8/1/2023,184.22,,
SW3242,9/1/2023,218.73,,
SW3324,10/1/2022,2675.11,,
SW3324,11/1/2022,2173.09,,
SW3324,12/1/2022,2189.55,,
SW3324,1/1/2023,2235.57,,
SW3324,2/1/2023,2257.78,,
SW3324,3/1/2023,5086.61,,
SW3324,4/1/2023,6409.59,,
SW3324,5/1/2023,16689.52,,
SW3324,6/1/2023,25240.86,,
SW3324,7/1/2023,29393.65,,
SW3324,8/1/2023,19520.73,,
SW3324,9/1/2023,10228.36,,
SW3412,10/1/2022,191.3,,
SW3412,11/1/2022,114.1,,
SW3412,12/1/2022,125.12,,
SW3412,1/1/2023,79.01,,
SW3412,2/1/2023,71.37,,
SW3412,3/1/2023,323.6,,
SW3412,4/1/2023,446.72,,
SW3412,5/1/2023,503.25,,
SW3412,6/1/2023,531.7,,
SW3412,7/1/2023,641.55,,
SW3412,8/1/2023,455.82,,
SW3412,9/1/2023,219.42,,
SW3036,10/1/2022,21.97,,
SW3036,11/1/2022,32.23,,
SW3036,12/1/2022,6.7,,
SW3036,1/1/2023,0.02,,
SW3036,2/1/2023,0.15,,
SW3036,3/1/2023,1.43,,
SW3036,4/1/2023,3.01,,
SW3036,5/1/2023,13.76,,
SW3036,6/1/2023,41.63,,
SW3036,7/1/2023,48.59,,
SW3036,8/1/2023,10.94,,
SW3036,9/1/2023,0.36,,
SW3006,10/1/2022,2.56,,
SW3006,11/1/2022,0,,
SW3006,12/1/2022,0,,
SW3006,1/1/2023,0,,
SW3006,2/1/2023,0,,
SW3006,3/1/2023,0,,
SW3006,4/1/2023,0,,
SW3006,5/1/2023,38.86,,
SW3006,6/1/2023,4.03,,
SW3006,7/1/2023,63.19,,
SW3006,8/1/2023,51.05,,
SW3006,9/1/2023,4.97,,
SW3038,10/1/2022,0.98,,
SW3038,11/1/2022,7.25,,
SW3038,12/1/2022,6.1,,
SW3038,1/1/2023,22.37,,
SW3038,2/1/2023,0,,
SW3038,3/1/2023,6.47,,
SW3038,4/1/2023,13.69,,
SW3038,5/1/2023,193.48,,
SW3038,6/1/2023,117.9,,
SW3038,7/1/2023,0,,
SW3038,8/1/2023,66.81,,
SW3038,9/1/2023,0,,
SW3055,10/1/2022,44.46,,
SW3055,11/1/2022,41.9,,
SW3055,12/1/2022,40.27,,
SW3055,1/1/2023,48.46,,
SW3055,2/1/2023,55.41,,
SW3055,3/1/2023,59.74,,
SW3055,4/1/2023,53.09,,
SW3055,5/1/2023,46.05,,
SW3055,6/1/2023,53.43,,
SW3055,7/1/2023,90.36,,
SW3055,8/1/2023,75.11,,
SW3055,9/1/2023,62.87,,
SW3185,10/1/2022,162.86,,
SW3185,11/1/2022,172.49,,
SW3185,12/1/2022,217.78,,
SW3185,1/1/2023,290.66,,
SW3185,2/1/2023,185.34,,
SW3185,3/1/2023,433.25,,
SW3185,4/1/2023,632.62,,
SW3185,5/1/2023,956.66,,
SW3185,6/1/2023,1217.58,,
SW3185,7/1/2023,1894.89,,
SW3185,8/1/2023,1225.24,,
SW3185,9/1/2023,360.17,,
SW3196,10/1/2022,274.16,,
SW3196,11/1/2022,614.44,,
SW3196,12/1/2022,824.68,,
SW3196,1/1/2023,2060.85,,
SW3196,2/1/2023,470.01,,
SW3196,3/1/2023,1297.16,,
SW3196,4/1/2023,1942.88,,
SW3196,5/1/2023,4702.81,,
SW3196,6/1/2023,3803.43,,
SW3196,7/1/2023,4662.63,,
SW3196,8/1/2023,6617.87,,
SW3196,9/1/2023,2833.15,,
SW3378,10/1/2022,0,,
SW3378,11/1/2022,0,,
SW3378,12/1/2022,0,,
SW3378,1/1/2023,0,,
SW3378,2/1/2023,0,,
SW3378,3/1/2023,47.09,,
SW3378,4/1/2023,35.47,,
SW3378,5/1/2023,56.3,,
SW3378,6/1/2023,36.62,,
SW3378,7/1/2023,42.59,,
SW3378,8/1/2023,32.18,,
SW3378,9/1/2023,15.3,,
SW3243,10/1/2022,0,,
SW3243,11/1/2022,0,,
SW3243,12/1/2022,0,,
SW3243,1/1/2023,0,,
SW3243,2/1/2023,0,,
SW3243,3/1/2023,0,,
SW3243,4/1/2023,0,,
SW3243,5/1/2023,0,,
SW3243,6/1/2023,48.73,,
SW3243,7/1/2023,11.26,,
SW3243,8/1/2023,0,,
SW3243,9/1/2023,0,,
SW3015,10/1/2022,33.34,,
SW3015,11/1/2022,36.85,,
SW3015,12/1/2022,42.15,,
SW3015,1/1/2023,36.74,,
SW3015,2/1/2023,31.51,,
SW3015,3/1/2023,97.91,,
SW3015,4/1/2023,99.59,,
SW3015,5/1/2023,139.53,,
SW3015,6/1/2023,108.12,,
SW3015,7/1/2023,167.34,,
SW3015,8/1/2023,156.36,,
SW3015,9/1/2023,151.91,,
SW3024,10/1/2022,44.47,,
SW3024,11/1/2022,95.62,,
SW3024,12/1/2022,65.43,,
SW3024,1/1/2023,59.88,,
SW3024,2/1/2023,39.91,,
SW3024,3/1/2023,250.6,,
SW3024,4/1/2023,403.61,,
SW3024,5/1/2023,434.91,,
SW3024,6/1/2023,391.09,,
SW3024,7/1/2023,322.85,,
SW3024,8/1/2023,415.82,,
SW3024,9/1/2023,256.7,,
SW3042,10/1/2022,0.1,,
SW3042,11/1/2022,0,,
SW3042,12/1/2022,0,,
SW3042,1/1/2023,2.53,,
SW3042,2/1/2023,0,,
SW3042,3/1/2023,3.36,,
SW3042,4/1/2023,16.64,,
SW3042,5/1/2023,22.46,,
SW3042,6/1/2023,16.94,,
SW3042,7/1/2023,23.06,,
SW3042,8/1/2023,21.34,,
SW3042,9/1/2023,0,,
SW3168,10/1/2022,54.6,,
SW3168,11/1/2022,49.2,,
SW3168,12/1/2022,49.57,,
SW3168,1/1/2023,148.17,,
SW3168,2/1/2023,62.8,,
SW3168,3/1/2023,256.8,,
SW3168,4/1/2023,457.62,,
SW3168,5/1/2023,534.53,,
SW3168,6/1/2023,389.93,,
SW3168,7/1/2023,676.19,,
SW3168,8/1/2023,599.69,,
SW3168,9/1/2023,342.95,,
SW3192,10/1/2022,75.29,,
SW3192,11/1/2022,62.46,,
SW3192,12/1/2022,65.79,,
SW3192,1/1/2023,205.98,,
SW3192,2/1/2023,110.09,,
SW3192,3/1/2023,191.78,,
SW3192,4/1/2023,187.4,,
SW3192,5/1/2023,556.26,,
SW3192,6/1/2023,945.34,,
SW3192,7/1/2023,1042.83,,
SW3192,8/1/2023,390.66,,
SW3192,9/1/2023,151.66,,
SW3264,10/1/2022,153.97,,
SW3264,11/1/2022,80.94,,
SW3264,12/1/2022,24.5,,
SW3264,1/1/2023,72.76,,
SW3264,2/1/2023,66.98,,
SW3264,3/1/2023,97.14,,
SW3264,4/1/2023,212.88,,
SW3264,5/1/2023,276.67,,
SW3264,6/1/2023,334.73,,
SW3264,7/1/2023,218.94,,
SW3264,8/1/2023,258.78,,
SW3264,9/1/2023,216.24,,
SW3368,10/1/2022,11.35,,
SW3368,11/1/2022,10.4,,
SW3368,12/1/2022,11.2,,
SW3368,1/1/2023,6.09,,
SW3368,2/1/2023,10.76,,
SW3368,3/1/2023,24.85,,
SW3368,4/1/2023,33.82,,
SW3368,5/1/2023,28.01,,
SW3368,6/1/2023,28.36,,
SW3368,7/1/2023,8.43,,
SW3368,8/1/2023,8.86,,
SW3368,9/1/2023,6.63,,
SW3397,10/1/2022,42.67,,
SW3397,11/1/2022,43.53,,
SW3397,12/1/2022,23.67,,
SW3397,1/1/2023,24.01,,
SW3397,2/1/2023,29.39,,
SW3397,3/1/2023,43.54,,
SW3397,4/1/2023,71.59,,
SW3397,5/1/2023,86.68,,
SW3397,6/1/2023,107.69,,
SW3397,7/1/2023,121.98,,
SW3397,8/1/2023,124.46,,
SW3397,9/1/2023,102.03,,
SW3054,10/1/2022,1.02,,
SW3054,11/1/2022,0,,
SW3054,12/1/2022,7.3,,
SW3054,1/1/2023,9.44,,
SW3054,2/1/2023,8.8,,
SW3054,3/1/2023,50.56,,
SW3054,4/1/2023,85.1,,
SW3054,5/1/2023,150.24,,
SW3054,6/1/2023,163.27,,
SW3054,7/1/2023,176.78,,
SW3054,8/1/2023,106.3,,
SW3054,9/1/2023,95.38,,
SW3153,10/1/2022,6.15,,
SW3153,11/1/2022,4.03,,
SW3153,12/1/2022,0.1,,
SW3153,1/1/2023,0,,
SW3153,2/1/2023,0,,
SW3153,3/1/2023,5.48,,
SW3153,4/1/2023,20.94,,
SW3153,5/1/2023,16.17,,
SW3153,6/1/2023,16.27,,
SW3153,7/1/2023,23.68,,
SW3153,8/1/2023,6.76,,
SW3153,9/1/2023,4.23,,
SW3043,10/1/2022,0,,
SW3043,11/1/2022,0,,
SW3043,12/1/2022,0,,
SW3043,1/1/2023,0,,
SW3043,2/1/2023,1.48,,
SW3043,3/1/2023,173.8,,
SW3043,4/1/2023,325.42,,
SW3043,5/1/2023,279.88,,
SW3043,6/1/2023,261.92,,
SW3043,7/1/2023,289.43,,
SW3043,8/1/2023,316.03,,
SW3043,9/1/2023,282.18,,
SW3020,10/1/2022,0,,
SW3020,11/1/2022,0,,
SW3020,12/1/2022,0,,
SW3020,1/1/2023,0,,
SW3020,2/1/2023,0,,
SW3020,3/1/2023,0,,
SW3020,4/1/2023,0,,
SW3020,5/1/2023,0,,
SW3020,6/1/2023,36.66,,
SW3020,7/1/2023,143.75,,
SW3020,8/1/2023,91,,
SW3020,9/1/2023,43.58,,
SW3033,10/1/2022,157.54,,
SW3033,11/1/2022,135.26,,
SW3033,12/1/2022,110.09,,
SW3033,1/1/2023,109.7,,
SW3033,2/1/2023,63.81,,
SW3033,3/1/2023,30.4,,
SW3033,4/1/2023,41.45,,
SW3033,5/1/2023,29.51,,
SW3033,6/1/2023,16.65,,
SW3033,7/1/2023,25.18,,
SW3033,8/1/2023,28.77,,
SW3033,9/1/2023,60.84,,
SW3358,10/1/2022,818.1,,
SW3358,11/1/2022,754.08,,
SW3358,12/1/2022,980.91,,
SW3358,1/1/2023,1554.78,,
SW3358,2/1/2023,1263.78,,
SW3358,3/1/2023,1637.07,,
SW3358,4/1/2023,1404.32,,
SW3358,5/1/2023,2343.81,,
SW3358,6/1/2023,1893.33,,
SW3358,7/1/2023,1907.32,,
SW3358,8/1/2023,1761.03,,
SW3358,9/1/2023,1069.03,,
SW3065,10/1/2022,159.34,,
SW3065,11/1/2022,125.73,,
SW3065,12/1/2022,106.4,,
SW3065,1/1/2023,108.48,,
SW3065,2/1/2023,104.79,,
SW3065,3/1/2023,103.58,,
SW3065,4/1/2023,401.61,,
SW3065,5/1/2023,636.6,,
SW3065,6/1/2023,651.64,,
SW3065,7/1/2023,698.03,,
SW3065,8/1/2023,732.76,,
SW3065,9/1/2023,591.29,,
SW3205,10/1/2022,51.16,,
SW3205,11/1/2022,0,,
SW3205,12/1/2022,0,,
SW3205,1/1/2023,0,,
SW3205,2/1/2023,0,,
SW3205,3/1/2023,0,,
SW3205,4/1/2023,39.74,,
SW3205,5/1/2023,46.35,,
SW3205,6/1/2023,49.19,,
SW3205,7/1/2023,66.71,,
SW3205,8/1/2023,64.06,,
SW3205,9/1/2023,59.46,,
SW3406,10/1/2022,294.46,,
SW3406,11/1/2022,339.29,,
SW3406,12/1/2022,367.63,,
SW3406,1/1/2023,226.96,,
SW3406,2/1/2023,172.11,,
SW3406,3/1/2023,425.56,,
SW3406,4/1/2023,398.81,,
SW3406,5/1/2023,452.3,,
SW3406,6/1/2023,613.37,,
SW3406,7/1/2023,683.63,,
SW3406,8/1/2023,537.6,,
SW3406,9/1/2023,370.09,,
SW3002,10/1/2022,32.59,,
SW3002,11/1/2022,33.22,,
SW3002,12/1/2022,23.77,,
SW3002,1/1/2023,14.04,,
SW3002,2/1/2023,11.54,,
SW3002,3/1/2023,18.17,,
SW3002,4/1/2023,35.44,,
SW3002,5/1/2023,32.56,,
SW3002,6/1/2023,59.19,,
SW3002,7/1/2023,103.56,,
SW3002,8/1/2023,70.1,,
SW3002,9/1/2023,50.26,,
SW3037,10/1/2022,87.89,,
SW3037,11/1/2022,93.88,,
SW3037,12/1/2022,46.54,,
SW3037,1/1/2023,37.62,,
SW3037,2/1/2023,19.08,,
SW3037,3/1/2023,20.75,,
SW3037,4/1/2023,27.91,,
SW3037,5/1/2023,41.52,,
SW3037,6/1/2023,66.04,,
SW3037,7/1/2023,33.1,,
SW3037,8/1/2023,40.49,,
SW3037,9/1/2023,43.35,,
SW3179,10/1/2022,0,,
SW3179,11/1/2022,0,,
SW3179,12/1/2022,0,,
SW3179,1/1/2023,0,,
SW3179,2/1/2023,0,,
SW3179,3/1/2023,0,,
SW3179,4/1/2023,77.54,,
SW3179,5/1/2023,103.99,,
SW3179,6/1/2023,79.23,,
SW3179,7/1/2023,116.93,,
SW3179,8/1/2023,95.79,,
SW3179,9/1/2023,81.6,,
SW3191,10/1/2022,968.61,,
SW3191,11/1/2022,980.11,,
SW3191,12/1/2022,1213.33,,
SW3191,1/1/2023,2043.96,,
SW3191,2/1/2023,1735.68,,
SW3191,3/1/2023,2013.07,,
SW3191,4/1/2023,1593.88,,
SW3191,5/1/2023,2234.39,,
SW3191,6/1/2023,1879.18,,
SW3191,7/1/2023,2097.29,,
SW3191,8/1/2023,1971.82,,
SW3191,9/1/2023,1213.49,,
SW3402,10/1/2022,33.56,,
SW3402,11/1/2022,60.08,,
SW3402,12/1/2022,33.08,,
SW3402,1/1/2023,26.44,,
SW3402,2/1/2023,45.42,,
SW3402,3/1/2023,38.2,,
SW3402,4/1/2023,58.11,,
SW3402,5/1/2023,105.62,,
SW3402,6/1/2023,125.55,,
SW3402,7/1/2023,169.36,,
SW3402,8/1/2023,104.69,,
SW3402,9/1/2023,83.86,,
SW3007,10/1/2022,30.41,,
SW3007,11/1/2022,21.99,,
SW3007,12/1/2022,14.8,,
SW3007,1/1/2023,14.49,,
SW3007,2/1/2023,11.26,,
SW3007,3/1/2023,8.37,,
SW3007,4/1/2023,20.43,,
SW3007,5/1/2023,27.58,,
SW3007,6/1/2023,30.76,,
SW3007,7/1/2023,29,,
SW3007,8/1/2023,33.26,,
SW3007,9/1/2023,35.91,,
SW3156,10/1/2022,57.36,,
SW3156,11/1/2022,67.54,,
SW3156,12/1/2022,68.65,,
SW3156,1/1/2023,29.96,,
SW3156,2/1/2023,30.92,,
SW3156,3/1/2023,66.75,,
SW3156,4/1/2023,69.79,,
SW3156,5/1/2023,84.37,,
SW3156,6/1/2023,64.1,,
SW3156,7/1/2023,71.84,,
SW3156,8/1/2023,73.6,,
SW3156,9/1/2023,39.07,,
SW3164,10/1/2022,30.15,,
SW3164,11/1/2022,21.53,,
SW3164,12/1/2022,15.48,,
SW3164,1/1/2023,85.06,,
SW3164,2/1/2023,17.27,,
SW3164,3/1/2023,113.35,,
SW3164,4/1/2023,19.63,,
SW3164,5/1/2023,107.26,,
SW3164,6/1/2023,65.67,,
SW3164,7/1/2023,29.11,,
SW3164,8/1/2023,75,,
SW3164,9/1/2023,34.08,,
SW3026,10/1/2022,0,,
SW3026,11/1/2022,0,,
SW3026,12/1/2022,0,,
SW3026,1/1/2023,0,,
SW3026,2/1/2023,0,,
SW3026,3/1/2023,0,,
SW3026,4/1/2023,0.05,,
SW3026,5/1/2023,11.35,,
SW3026,6/1/2023,5.4,,
SW3026,7/1/2023,27.2,,
SW3026,8/1/2023,99491.21,,
SW3026,9/1/2023,28.12,,
SW3053,10/1/2022,0,,
SW3053,11/1/2022,0,,
SW3053,12/1/2022,0,,
SW3053,1/1/2023,0,,
SW3053,2/1/2023,0,,
SW3053,3/1/2023,48.01,,
SW3053,4/1/2023,37.84,,
SW3053,5/1/2023,28.82,,
SW3053,6/1/2023,40.69,,
SW3053,7/1/2023,38.84,,
SW3053,8/1/2023,30.42,,
SW3053,9/1/2023,25.86,,
SW3068,10/1/2022,23.19,,
SW3068,11/1/2022,24.46,,
SW3068,12/1/2022,17.46,,
SW3068,1/1/2023,9.05,,
SW3068,2/1/2023,5.86,,
SW3068,3/1/2023,7.36,,
SW3068,4/1/2023,13.8,,
SW3068,5/1/2023,16.61,,
SW3068,6/1/2023,24.75,,
SW3068,7/1/2023,33.85,,
SW3068,8/1/2023,31.14,,
SW3068,9/1/2023,22.72,,
SW3184,10/1/2022,50.17,,
SW3184,11/1/2022,60.12,,
SW3184,12/1/2022,71.29,,
SW3184,1/1/2023,96.24,,
SW3184,2/1/2023,67.19,,
SW3184,3/1/2023,133.8,,
SW3184,4/1/2023,165,,
SW3184,5/1/2023,308.93,,
SW3184,6/1/2023,214.24,,
SW3184,7/1/2023,140.88,,
SW3184,8/1/2023,123.44,,
SW3184,9/1/2023,114.16,,
SW3194,10/1/2022,439.76,,
SW3194,11/1/2022,354.6,,
SW3194,12/1/2022,353.65,,
SW3194,1/1/2023,330.08,,
SW3194,2/1/2023,254.49,,
SW3194,3/1/2023,891.9,,
SW3194,4/1/2023,1005.91,,
SW3194,5/1/2023,1121.55,,
SW3194,6/1/2023,1295.67,,
SW3194,7/1/2023,1447.87,,
SW3194,8/1/2023,1409.16,,
SW3194,9/1/2023,1227.25,,
SW3275,5/1/2023,104.7,,
SW3275,6/1/2023,164.57,,
SW3275,7/1/2023,580.06,,
SW3275,8/1/2023,53.04,,
SW3275,9/1/2023,44.63,,
SW3366,10/1/2022,0,,
SW3366,11/1/2022,0,,
SW3366,12/1/2022,0,,
SW3366,1/1/2023,2.56,,
SW3366,2/1/2023,0,,
SW3366,3/1/2023,7.12,,
SW3366,4/1/2023,18.21,,
SW3366,5/1/2023,26.28,,
SW3366,6/1/2023,28.32,,
SW3366,7/1/2023,41.1,,
SW3366,8/1/2023,14.16,,
SW3366,9/1/2023,21.4,,
SW3404,10/1/2022,78.13,,
SW3404,11/1/2022,76.45,,
SW3404,12/1/2022,73.25,,
SW3404,1/1/2023,68.67,,
SW3404,2/1/2023,59.32,,
SW3404,3/1/2023,43.46,,
SW3404,4/1/2023,105.51,,
SW3404,5/1/2023,141.91,,
SW3404,6/1/2023,240.44,,
SW3404,7/1/2023,276.11,,
SW3404,8/1/2023,263.65,,
SW3404,9/1/2023,218.82,,
SW3381,10/1/2022,105.83,,
SW3381,11/1/2022,165.68,,
SW3381,12/1/2022,216.03,,
SW3381,1/1/2023,271.14,,
SW3381,2/1/2023,244.42,,
SW3381,3/1/2023,275.72,,
SW3381,4/1/2023,254.19,,
SW3381,5/1/2023,482.22,,
SW3381,6/1/2023,276.36,,
SW3381,7/1/2023,67.32,,
SW3381,8/1/2023,20.35,,
SW3381,9/1/2023,5.56,,
SW3424,10/1/2022,47.04,,
SW3424,11/1/2022,38.86,,
SW3424,12/1/2022,32.04,,
SW3424,1/1/2023,46.92,,
SW3424,2/1/2023,38.27,,
SW3424,3/1/2023,58.15,,
SW3424,4/1/2023,58.44,,
SW3424,5/1/2023,99.18,,
SW3424,6/1/2023,99.13,,
SW3424,7/1/2023,124.62,,
SW3424,8/1/2023,7.18,,
SW3428,10/1/2022,159.86,,
SW3428,11/1/2022,157.83,,
SW3428,12/1/2022,166.33,,
SW3428,1/1/2023,169.62,,
SW3428,2/1/2023,156.03,,
SW3428,3/1/2023,175.87,,
SW3428,4/1/2023,173.33,,
SW3428,5/1/2023,182.34,,
SW3428,6/1/2023,160.23,,
SW3428,7/1/2023,194.97,,
SW3428,8/1/2023,22.02,,
SW3171,10/1/2022,0,,
SW3171,11/1/2022,0,,
SW3171,12/1/2022,0,,
SW3171,1/1/2023,22.34,,
SW3171,2/1/2023,0,,
SW3171,3/1/2023,8.61,,
SW3171,4/1/2023,0,,
SW3171,5/1/2023,0.39,,
SW3171,6/1/2023,36.72,,
SW3171,7/1/2023,42.58,,
SW3171,8/1/2023,26.81,,
SW3171,9/1/2023,0,,
SW3189,10/1/2022,34.68,,
SW3189,11/1/2022,43.74,,
SW3189,12/1/2022,44.48,,
SW3189,1/1/2023,52.82,,
SW3189,2/1/2023,49.1,,
SW3189,3/1/2023,70.79,,
SW3189,4/1/2023,81.44,,
SW3189,5/1/2023,88.09,,
SW3189,6/1/2023,67.71,,
SW3189,7/1/2023,55.3,,
SW3189,8/1/2023,59.75,,
SW3189,9/1/2023,65.56,,
SW3204,10/1/2022,30.48,,
SW3204,11/1/2022,0,,
SW3204,12/1/2022,0,,
SW3204,1/1/2023,0,,
SW3204,2/1/2023,0,,
SW3204,3/1/2023,0,,
SW3204,4/1/2023,29.98,,
SW3204,5/1/2023,47.12,,
SW3204,6/1/2023,53.92,,
SW3204,7/1/2023,73.01,,
SW3204,8/1/2023,85.16,,
SW3204,9/1/2023,69.15,,
SW3370,10/1/2022,0.5,,
SW3370,11/1/2022,0,,
SW3370,12/1/2022,0.88,,
SW3370,1/1/2023,2.08,,
SW3370,2/1/2023,0,,
SW3370,3/1/2023,0,,
SW3370,4/1/2023,3.22,,
SW3370,5/1/2023,8.84,,
SW3370,6/1/2023,14.44,,
SW3370,7/1/2023,1.74,,
SW3370,8/1/2023,0,,
SW3370,9/1/2023,0.27,,
SW3401,10/1/2022,23.47,,
SW3401,11/1/2022,37.44,,
SW3401,12/1/2022,23.08,,
SW3401,1/1/2023,20.74,,
SW3401,2/1/2023,25,,
SW3401,3/1/2023,70.04,,
SW3401,4/1/2023,105.66,,
SW3401,5/1/2023,190.86,,
SW3401,6/1/2023,161,,
SW3401,7/1/2023,213.05,,
SW3401,8/1/2023,125.57,,
SW3401,9/1/2023,93.45,,
SW3028,10/1/2022,34.7,,
SW3028,11/1/2022,5.58,,
SW3028,12/1/2022,0,,
SW3028,1/1/2023,0,,
SW3028,2/1/2023,0,,
SW3028,3/1/2023,0,,
SW3028,4/1/2023,137.78,,
SW3028,5/1/2023,182.49,,
SW3028,6/1/2023,141.42,,
SW3028,7/1/2023,122.74,,
SW3028,8/1/2023,135.38,,
SW3028,9/1/2023,147.84,,
SW3160,10/1/2022,0,,
SW3160,11/1/2022,0,,
SW3160,12/1/2022,1460.26,,
SW3160,1/1/2023,1021.91,,
SW3160,2/1/2023,966.52,,
SW3160,3/1/2023,21.06,,
SW3160,4/1/2023,0.03,,
SW3160,5/1/2023,0,,
SW3160,6/1/2023,0,,
SW3160,7/1/2023,0,,
SW3160,8/1/2023,0,,
SW3160,9/1/2023,86.45,,
SW3061,10/1/2022,0,,
SW3061,11/1/2022,0,,
SW3061,12/1/2022,0,,
SW3061,1/1/2023,0,,
SW3061,2/1/2023,0,,
SW3061,3/1/2023,0,,
SW3061,4/1/2023,0,,
SW3061,5/1/2023,0,,
SW3061,6/1/2023,2.65,,
SW3061,7/1/2023,7,,
SW3061,8/1/2023,5.75,,
SW3061,9/1/2023,3.58,,
SW3001,10/1/2022,37.96,,
SW3001,11/1/2022,15.49,,
SW3001,12/1/2022,11.72,,
SW3001,1/1/2023,18.38,,
SW3001,2/1/2023,23.3,,
SW3001,3/1/2023,20.05,,
SW3001,4/1/2023,107.11,,
SW3001,5/1/2023,70.26,,
SW3001,6/1/2023,120.85,,
SW3001,7/1/2023,163.63,,
SW3001,8/1/2023,135.85,,
SW3001,9/1/2023,71.18,,
SW3014,10/1/2022,2.67,,
SW3014,11/1/2022,10.4,,
SW3014,12/1/2022,16.78,,
SW3014,1/1/2023,20.89,,
SW3014,2/1/2023,24.99,,
SW3014,3/1/2023,29.3,,
SW3014,4/1/2023,8.36,,
SW3014,5/1/2023,26.8,,
SW3014,6/1/2023,32.4,,
SW3014,7/1/2023,39.92,,
SW3014,8/1/2023,41.19,,
SW3014,9/1/2023,19.13,,
SW3018,10/1/2022,199.44,,
SW3018,11/1/2022,190.36,,
SW3018,12/1/2022,196.21,,
SW3018,1/1/2023,173.76,,
SW3018,2/1/2023,223.82,,
SW3018,3/1/2023,226.88,,
SW3018,4/1/2023,459.46,,
SW3018,5/1/2023,670.88,,
SW3018,6/1/2023,542.98,,
SW3018,7/1/2023,636.72,,
SW3018,8/1/2023,705.39,,
SW3018,9/1/2023,575.84,,
SW3062,10/1/2022,7.05,,
SW3062,11/1/2022,10.27,,
SW3062,12/1/2022,13.46,,
SW3062,1/1/2023,13.02,,
SW3062,2/1/2023,10.7,,
SW3062,3/1/2023,23.68,,
SW3062,4/1/2023,47.09,,
SW3062,5/1/2023,59.86,,
SW3062,6/1/2023,52.57,,
SW3062,7/1/2023,41.9,,
SW3062,8/1/2023,36.32,,
SW3062,9/1/2023,35.87,,
SW3177,10/1/2022,0,,
SW3177,11/1/2022,0,,
SW3177,12/1/2022,0,,
SW3177,1/1/2023,1.88,,
SW3177,2/1/2023,0,,
SW3177,3/1/2023,230.81,,
SW3177,4/1/2023,260.78,,
SW3177,5/1/2023,372.41,,
SW3177,6/1/2023,337.71,,
SW3177,7/1/2023,281.16,,
SW3177,8/1/2023,404.57,,
SW3177,9/1/2023,244.49,,
SW3387,10/1/2022,57.98,,
